6.7790 	EXP 	Studyslider: markerPos = 1.0
6.7793 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'Study_word': 'Poster', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
6.7875 	EXP 	StudyText: autoDraw = False
6.7875 	EXP 	Studyslider: autoDraw = False
6.7875 	EXP 	StudyText: height = 0.05
6.7875 	EXP 	StudyText: height = 0.05
6.7875 	EXP 	StudyText: height = 0.05
6.7875 	EXP 	StudyText: text = 'Poster'
6.7875 	EXP 	Studyslider: markerPos = None
6.7875 	EXP 	Studyslider: markerPos = None
6.7875 	EXP 	StudyText: autoDraw = True
6.7875 	EXP 	Studyslider: autoDraw = True
7.2316 	DATA 	Mouse: Left button down, pos=(300,244)
7.2453 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.2530 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.2620 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.2697 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.2783 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.2858 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.2959 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3034 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3119 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3194 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3290 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3365 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3453 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3528 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3620 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3694 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3786 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3860 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.3956 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.4030 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.4119 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.4193 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.4289 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.4317 	DATA 	Mouse:  Left button up, pos=(300,244)
7.4366 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.4453 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.4457 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'Study_word': 'book', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
7.4539 	EXP 	StudyText: autoDraw = False
7.4539 	EXP 	Studyslider: autoDraw = False
7.4539 	EXP 	StudyText: height = 0.05
7.4539 	EXP 	StudyText: height = 0.05
7.4539 	EXP 	StudyText: height = 0.05
7.4539 	EXP 	StudyText: text = 'book'
7.4539 	EXP 	Studyslider: markerPos = None
7.4539 	EXP 	Studyslider: markerPos = None
7.4539 	EXP 	StudyText: autoDraw = True
7.4539 	EXP 	Studyslider: autoDraw = True
7.9699 	DATA 	Mouse: Left button down, pos=(300,244)
7.9783 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.9859 	EXP 	Studyslider: markerPos = 1.0035971223021583
7.9957 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0032 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0115 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0191 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0288 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0363 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0456 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0531 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0619 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0650 	DATA 	Mouse:  Left button up, pos=(300,244)
8.0697 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0785 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.0789 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'Study_word': 'mouse', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
8.0872 	EXP 	StudyText: autoDraw = False
8.0872 	EXP 	Studyslider: autoDraw = False
8.0872 	EXP 	StudyText: height = 0.05
8.0872 	EXP 	StudyText: height = 0.05
8.0872 	EXP 	StudyText: height = 0.05
8.0872 	EXP 	StudyText: text = 'mouse'
8.0872 	EXP 	Studyslider: markerPos = None
8.0872 	EXP 	Studyslider: markerPos = None
8.0872 	EXP 	StudyText: autoDraw = True
8.0872 	EXP 	Studyslider: autoDraw = True
8.7149 	DATA 	Mouse: Left button down, pos=(300,244)
8.7288 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.7369 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.7452 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.7539 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.7661 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.7797 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.7907 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.7999 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.8128 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.8258 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.8369 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.8626 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.8795 	EXP 	Studyslider: markerPos = 1.0035971223021583
8.8913 	DATA 	Mouse:  Left button up, pos=(300,244)
8.9003 	EXP 	Studyslider: markerPos = 1.0035971223021583
