delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Polygon.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,unexp,80,0,8,space,0.060222755011636764,None,"
56",1,[1.20646578000742],[1.2064892539929133],8,0,80,1,393.9502273440012,,393.94053819499095,393.9502273440012,394.9461883879849,394.9461883879849,394.96252897099475,395.01622939298977,space,0.060222755011636764,None,395.017653864983,395.42940824965285,395.75138485600473,395.7202041379933,395.7222828529775,395.75138485600473,395.75138485600473,395.75138485600473,396.9606030790019,"
56",1,[1.20646578000742],[1.2064892539929133],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.1,400,exp,81,1,8,space,0.051740152994170785,None,"
09",1,[1.3660643350158352],[1.3660897790105082],8,1,81,9,396.9690376709914,,396.96106005099136,396.9690376709914,397.9630049050029,397.9630049050029,397.97917566497927,398.03235755398055,space,0.051740152994170785,None,398.0335068999848,398.16058624466336,398.4841221359966,398.45165484800236,398.45307277099346,398.4841221359966,398.4841221359966,398.4841221359966,399.85203947499394,"
09",1,[1.3660643350158352],[1.3660897790105082],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.4,1000,unexp,82,2,8,space,0.37646716900053434,None,"
98",1,[5.666624925012002],[5.666646444005892],8,2,82,4,399.863875843992,,399.8527544559911,399.863875843992,400.8632401379873,400.8632401379873,400.8632401379873,401.25144526999793,space,0.37646716900053434,None,401.25306854900555,401.6629878186543,401.98866302898386,401.9539445769915,401.95587831697776,401.98866302898386,401.98866302898386,401.98866302898386,407.6572110900015,"
98",1,[5.666624925012002],[5.666646444005892],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.7,1000,unexp,83,3,8,space,0.046899889974156395,None,"
87",1,[1.210154472006252],[1.2102109999977984],8,3,83,2,407.6674582299893,,407.6582368899835,407.6674582299893,408.66363082200405,408.66363082200405,408.6804182129854,408.7185761370056,space,0.046899889974156395,None,408.72006978598074,409.42997182265776,409.74974327199743,409.71890947400243,409.72036974699586,409.74974327199743,409.74974327199743,409.74974327199743,410.96185885800514,"
87",1,[1.210154472006252],[1.2102109999977984],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.7,400,exp,84,4,8,space,1.3087713300192263,None,"
76",1,[1.659463375021005],[1.6594786220230162],8,4,84,5,410.9703289549798,,410.96233297800063,410.9703289549798,411.9640059559897,411.9640059559897,411.9805272189842,413.2837864769972,space,1.3087713300192263,None,413.2852521580062,413.99728180366606,414.3085141039919,414.2875752109976,414.28893403097754,414.3085141039919,414.3085141039919,414.3085141039919,415.9696581499884,"
76",1,[1.659463375021005],[1.6594786220230162],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.1,1000,unexp,85,5,8,space,0.22436809600912966,None,"
65",1,[1.1395660550042521],[1.1395862600184046],8,5,85,0,415.9815548309998,,415.97018714799196,415.9815548309998,416.9808375159919,416.9808375159919,416.9973605039995,417.21773731100257,space,0.22436809600912966,None,417.21913082597894,417.33079948265026,417.648015615996,417.62155351700494,417.6230508330045,417.648015615996,417.648015615996,417.648015615996,418.78911529498873,"
65",1,[1.1395660550042521],[1.1395862600184046],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.1,400,exp,86,6,8,space,0.40516632099752314,None,"
54",1,[1.6591784409829415],[1.659196296997834],8,6,86,6,418.7992004340049,,418.7894844900002,418.7992004340049,419.7976669429918,419.7976669429918,419.7976669429918,420.2077098749869,space,0.40516632099752314,None,420.2095589549863,420.3142767946449,420.6400872269878,420.605354867992,420.6070686710009,420.6400872269878,420.6400872269878,420.6400872269878,422.3014346669952,"
54",1,[1.6591784409829415],[1.659196296997834],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.7,400,exp,87,7,8,space,0.023995338997337967,None,"
43",1,[1.543131860991707],[1.5431507579924073],8,7,87,8,422.31466045300476,,422.30210765000083,422.31466045300476,423.31440261000535,423.31440261000535,423.31440261000535,423.35179537700606,space,0.023995338997337967,None,423.3532581339823,424.06491706066686,424.3880399389891,424.3557356520032,424.35776581798564,424.3880399389891,424.3880399389891,424.3880399389891,425.9329400360002,"
43",1,[1.543131860991707],[1.5431507579924073],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.4,400,exp,88,8,8,space,0.3068508370197378,None,"
32",1,[1.2419958699902054],[1.242014477000339],8,8,88,7,425.94170953700086,,425.93350818398176,425.94170953700086,426.94832571200095,426.94832571200095,426.94832571200095,427.26838640798815,space,0.3068508370197378,None,427.2698385749827,427.68166912964466,428.0043588949775,427.9719804219785,427.9738678119902,428.0043588949775,428.0043588949775,428.0043588949775,429.248551392986,"
32",1,[1.2419958699902054],[1.242014477000339],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.1,1000,unexp,89,9,8,space,0.09733420301927254,None,"
21",1,[0.9570132789958734],[0.9570320890052244],8,9,89,3,429.2581692999811,,429.24946246200125,429.2581692999811,430.26447329999064,430.26447329999064,430.26447329999064,430.3684488539875,space,0.09733420301927254,None,430.3698902250035,430.48186784267114,430.79560905499966,430.772088512982,430.77312361399527,430.79560905499966,430.79560905499966,430.79560905499966,431.7546939459862,"
21",1,[0.9570132789958734],[0.9570320890052244],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.7,400,exp,90,0,9,space,0.35215625300770625,None,"
122",1,[2.407655805000104],[2.4076748359948397],9,0,90,8,431.7666348560015,,431.7552081439935,431.7666348560015,432.7652185189945,432.7652185189945,432.78284797098604,433.12264399498235,space,0.35215625300770625,None,433.12405121000484,433.83147231766293,434.1618987910042,434.1240265329834,434.12656919300207,434.1618987910042,434.1618987910042,434.1618987910042,436.5717202319938,"
122",1,[2.407655805000104],[2.4076748359948397],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.4,1000,unexp,91,1,9,space,0.31452500500017777,None,"
233",1,[2.0726683210232295],[2.0726869020145386],9,1,91,4,436.58357242000056,,436.57240392899257,436.58357242000056,437.5824190309795,437.5824190309795,437.60112404898973,437.90303310900345,space,0.31452500500017777,None,437.90428239598987,438.31604450266263,438.6450622739794,438.62187792899203,438.6229113859881,438.6450622739794,438.6450622739794,438.6450622739794,440.7198366249795,"
233",1,[2.0726683210232295],[2.0726869020145386],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.1,1000,unexp,92,2,9,space,0.4523715609975625,None,"
 344",1,[2.2145050480030477],[2.2148624900146388],9,2,92,3,440.73261786598596,,440.72043032597867,440.73261786598596,441.73184629299794,441.73184629299794,441.73184629299794,442.2024846120039,space,0.4523715609975625,None,442.2039364069933,442.31588943666816,442.6322719939926,442.60631510798703,442.6074977729877,442.6322719939926,442.6322719939926,442.6322719939926,444.84931380598573,"
 344",1,[2.2145050480030477],[2.2148624900146388],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
0.7,1000,unexp,93,3,9,space,0.3363580600125715,None,"
455",1,[1.6751314109715167],[1.6751487299916334],9,3,93,2,444.8583181699796,,444.85003390698694,444.8583181699796,445.84937643198646,445.84937643198646,445.86608304598485,446.189798752981,space,0.3363580600125715,None,446.19141991398646,446.89988561364976,447.21475407099933,447.18998292900505,447.191645925981,447.21475407099933,447.21475407099933,447.21475407099933,448.8916867459775,"
455",1,[1.6751314109715167],[1.6751487299916334],863653,001,2024-11-15_00h06.56.904,intentional_bonding,2024.2.4,59.92805277607851,2024-11-15 00h07.02.910560 +0530,
